@id,@type,name,amenity,healthcare,addr:city,addr:street,addr:postcode,phone,website,@lat,@lon
6372105074,node,Prime Cure Clinic,clinic,clinic,Port Elizabeth,,6001,,,-33.9575329,25.6181590
6372621130,node,J. R. Venter,doctors,doctor,Senwabarwana,,0790,,,-23.2844338,29.1373729
6372621135,node,Medi-Med,pharmacy,pharmacy,Senwabarwana,,0790,,,-23.2841861,29.1370531
6373678164,node,Clicks,pharmacy,pharmacy,Polokwane,Munnik Avenue,0700,+27 15 296 0010,https://clicks.co.za/store/Thornhill/1569,-23.8828409,29.5018662
6382556385,node,Pathcare George,hospital,hospital,George,York Street,6529,,,-33.9579977,22.4579829
6388390276,node,Melrow Pharmacy,pharmacy,,,De Clercq Street,,+27 178112641,thelocalchoicemelrow.co.za,-26.5225601,29.9881821
6388400685,node,Clicks Pharmacy,pharmacy,,,Kerk Street,,+27 17 811 2572; +27 17 811 3042,https://clicks.co.za/store/Ermelo/332,-26.5174065,29.9832382
6394755698,node,,pharmacy,pharmacy,,,,,,-31.1792785,24.9520674
6400159400,node,Doctor's Surgery @Waterfront,doctors,doctor,Port Elizabeth,,6001,,,-33.9713025,25.6323342
6400589455,node,Fouries Apteek,pharmacy,,,,,,,-26.5231802,29.9857776
6423620022,node,Stilfontein Clinic,clinic,clinic,,,,,,-26.8449407,26.7749094
6423738751,node,,doctors,doctor,,,,,,-26.8458560,26.7771394
6423740679,node,,dentist,dentist,,,,,,-26.8459194,26.7771434
6426720963,node,Fauna Clinic,,clinic,Bloemfontein,Springbok Road,9325,+27514212971,,-29.1654244,26.1900483
6433507927,node,Clicks,pharmacy,pharmacy,,,,,,-25.6733581,28.1075888
6447321314,node,DNA Health Centre,,yes,,,,,,-25.6990282,28.1828448
6473122813,node,Dr Bhana,doctors,doctor,,,,,,-32.9923822,27.8677512
6473122814,node,,,optometrist,East London,Amalinda Main Road,5252,,,-32.9924427,27.8677480
6473122822,node,Clicks,pharmacy,pharmacy,,,,,,-32.9926506,27.8675008
6485249886,node,Women4Life,doctors,doctor,Gqeberha,Shirley Street,,,,-33.9414878,25.5623090
6518165097,node,Docvill Pharmacy,pharmacy,pharmacy,,Darter Road,,,,-26.1682465,27.7029890
6518165098,node,Arrie Nel Docville Pharmacy Clinic,clinic,clinic,Villieria Pretoria,Darter Road,,,,-26.1682681,27.7028898
6518165099,node,,doctors,doctor,,,,,,-26.1683620,27.7028066
6525394033,node,Mogwadi Medical & Occupational Health Centre,,centre,Mogwadi,,0715,,,-23.3667404,29.3237527
6528386499,node,Smile Dentist,dentist,dentist,Pretoria,Francis Baard Street,0002,,,-25.7492866,28.1945087
6528386500,node,Women's Choice Clinic,clinic,clinic,Pretoria,Francis Baard Street,0002,,,-25.7491675,28.1948926
6548826560,node,Placecol,clinic,clinic,Pretoria,"Lavender Road, Wonderboom Junction",0066,+27 12 566 9500,,-25.6844179,28.1902377
6552199473,node,No 10 Surgery,doctors,doctor,,,,,,-25.7404053,28.1730446
6555061511,node,Clicks,pharmacy,pharmacy,,,,,,-25.7173981,28.1527807
6555914515,node,Clicks,pharmacy,pharmacy,,,,,,-34.0639680,18.4509161
6582453452,node,Kramer's Pharmacy,pharmacy,pharmacy,Pretoria,Van der Hoff Road,0019,+27 12 377 0251,http://kramerspharmacy.co.za,-25.7194064,28.1517882
6595091253,node,Southbroom Dental,dentist,,,,,,,-30.9145448,30.3245991
6635599765,node,Stelkor Pharmacy,pharmacy,pharmacy,,,,,,-33.9328644,18.8652627
6638438865,node,PathCare MediClinic Cape Town,hospital,hospital,Cape Town,Hof Street,8001,+27 21 422 0439,,-33.9365369,18.4103896
6643224879,node,Adringa Medical Centre,doctors,doctor,,,,,,-33.9329090,18.8604895
6643224880,node,,dentist,dentist,,,,,,-33.9339294,18.8603384
6643224883,node,"Bosman, Brink, Groeneveld, Van Zyl",doctors,doctor,,,,,,-33.9388591,18.8614170
6643224884,node,Stelkor Doctors,doctors,doctor,,,,,https://stelkor-dokters.co.za/,-33.9397469,18.8597530
6643252640,node,Rene Visagie & Associates,,audiologist,,,,,,-33.9432230,18.8513073
6657000202,node,McCord Hospital,hospital,hospital,Overport,Mccord Road,4092,,,-29.8381940,30.9971535
6657000216,node,Bloodline Laboratories,,laboratory,,,,,,-29.8377935,30.9992834
6669821116,node,MediRite,pharmacy,pharmacy,,,,,https://www.medirite.co.za/,-25.6996092,28.1840605
6673228563,node,Pretoria West Optometrist,,optometrist,,,,,,-25.7476941,28.1482515
6673241755,node,Drs du Buisson and Partners,doctors,doctor,Pretoria,Hilda Street,0083,+27 12 362 6604,,-25.7514600,28.2354719
6673241756,node,Travel Clinic,clinic,clinic,,,,+27 12 362 7180,,-25.7512250,28.2354945
6673241757,node,Drs Leonie Scholtz and Partners,doctors,doctor,,,,+27 12 362 6599,,-25.7512736,28.2355990
6673495377,node,Spec-Savers Hatfield,clinic,optometrist,Pretoria,Burnett Street,0083,+27 12 362 2887,https://www.specsavers.co.za/store/hatfield,-25.7499947,28.2370175
6683020084,node,Lawrence Optometrist,,optometrist,,,,,,-25.6432758,28.1016283
6683027985,node,GK Family Health Care Clinics,clinic,clinic,Pretoria North,Garden Road,0182,,,-25.6432794,28.1016925
6683027987,node,Orchards Apteek,pharmacy,pharmacy,,,,,,-25.6432895,28.1018706
6715609041,node,Clicks,pharmacy,pharmacy,,,,,,-34.0396618,18.4556049
6718703838,node,Health Zone Pharmacy & Clinic,clinic,clinic;dentist;pharmacy,Pretoria,Sisulu Street,0002,,,-25.7431399,28.1953199
6763941997,node,,clinic,clinic,,,,,,-28.7897369,31.2906953
6766478085,node,Durbanville Health & Spine,doctors,,,Benurban Road,,+27219761766,,-33.8425942,18.6517365
6771876394,node,Family Medical Practice,clinic,clinic,Gqebhera,Circular Drive,6070,+27414504849,,-33.9754956,25.5316594
6787269219,node,Clicks,pharmacy,pharmacy,Pretoria,,,,,-25.6730970,28.1111934
6787269220,node,Dis-Chem,pharmacy,pharmacy,Pretoria,Wonderpark,0118,+27 12 549 9840,https://www.dischem.co.za/wonderpark-pharmacy,-25.6699983,28.1109230
6864935087,node,Dottor Ferri,dentist,dentist,Mbombela,Marloth Street,,,,-25.4788560,30.9851502
6909590761,node,Dental & Ortho Clinic,dentist,,,Voorbrug Road,,,,-33.9749626,18.6456338
6910401133,node,,pharmacy,,,Kasselsvlei Road,,,,-33.9140755,18.6336137
6929358323,node,Emmerich,,optometrist,,,,,https://emmerich.co.za,-25.7171300,28.1528671
6930126785,node,Pietertjie de Beer Clinic,clinic,birthing_center;clinic,,,,,,-32.5468132,24.8291016
6932188184,node,Nu-Crane Pharmacy,pharmacy,pharmacy,,Voortrekker Road,,,,-33.9091913,18.5664314
6932220085,node,Surgery,clinic,clinic,,Voortrekker Road,,,,-33.9091788,18.5665279
6932375771,node,,pharmacy,pharmacy,,Market Street,,,,-33.9120142,18.5967967
6938263246,node,,doctors,clinic,,Koeberg Road,,,,-33.8999432,18.4890313
6964582082,node,Clicks,pharmacy,pharmacy,Pretoria,,,,,-25.6998596,28.1829291
6985623351,node,Kemoribo Pharmacy,pharmacy,pharmacy,Pretoria,Steve Biko Road,,,,-25.7442250,28.2035029
6989079261,node,Dr Hefer,dentist,dentist,,,,,,-25.7715874,28.2566120
7021685724,node,Health Centre,clinic,clinic,,,,,,-25.8263114,25.6073898
7098332814,node,Doctors on Kloof,doctors,doctor,,,,,,-33.9302239,18.4088398
7098929873,node,Rissik,pharmacy,pharmacy,Johannesburg,,,,,-26.2061445,28.0424738
7098962129,node,Men's Health Clinics,clinic,,,Fox Street,2107,,https://menshealthclinics.co.za,-26.2059923,28.0451687
7117503712,node,Victory Pharmacy,pharmacy,pharmacy,Johannesburg,,,,,-26.2060910,28.0407578
7149269887,node,Lethabo Med,pharmacy,pharmacy,Senwabarwana,,0790,,,-23.2865795,29.1381672
7150785386,node,Blouberg Medical Centre,clinic,clinic,Senwabarwana,,0790,,,-23.2822840,29.1376339
7153127615,node,Dr C. T. S. Semenaya,doctors,doctor,Mogwadi,,0715,,,-23.3667862,29.3238050
7155781348,node,Takgiso Health Centre,clinic,clinic,Polokwane,Dendron Road,0699,,,-23.7152510,29.4046217
7158614803,node,Surgery,clinic,clinic,Johannesburg,Lilian Ngoyi Street,,,,-26.2022682,28.0213623
7162007637,node,Clicks,pharmacy,pharmacy,Polokwane,School Road,0700,,,-23.8731782,29.5099325
7202543657,node,,pharmacy,,,,,,,-33.3722081,19.3058431
7216624977,node,,pharmacy,pharmacy,,,,,,-25.7155788,28.1040959
7245357846,node,Booysens Pharmacy,pharmacy,pharmacy,Pretoria,Bremer Street,,,,-25.7104040,28.1365496
7248420577,node,Dr Pieters & Partners,doctors,doctor,,,,,,-27.9120735,25.1707389
7254633476,node,Montana Dental,dentist,dentist,Pretoria,,0186,+27 12 492 7094,https://www.montanadental.co.za,-25.6801275,28.2468604
7309419178,node,Clicks,pharmacy,pharmacy,Pretoria,Belvedere Street,0084,,,-25.7402230,28.2000949
7321556427,node,Medicare,pharmacy,pharmacy,Parkhurst,4th Avenue,,,,-26.1385952,28.0175791
7328937288,node,Mapulaneng hospital,hospital,hospital,"Bushbuckridge, Hazyview, Mbombela Local Municipality",Graskop Road,1280,,,-24.8442996,31.0551374
7341728796,node,Steynsburg Hospital,hospital,hospital,Steynsburg,Henning Street,5920,+27 48 884 0241,,-31.2930077,25.8120438
7352636272,node,Netcare Christiaan Barnard Memorial Hospital,hospital,hospital,Cape Town,D.F. Malan Street,8001,+27 21 441 0000,https://www.netcarehospitals.co.za/Hospital/Netcare_Christiaan_Barnard_Memorial_Hospital,-33.9178545,18.4303698
7356630585,node,Changes Addiction Rehab,clinic,clinic,,Weltevreden Road,2195,+27 827473422,http://ChangesRehab.co.za,-26.1367030,27.9636449
7356920003,node,Dr. Lionel Jedeikin Alchimia Clinic,clinic,,Cape Town,Kloof Street,8001,+27 21 423 2085,https://plasticsurgerysa.co.za,-33.9344269,18.4066931
7363337812,node,Hayfields Dental,dentist,,,,,+27 33 940 2220,https://hayfieldsdental.com,-29.6253918,30.4087738
7366013202,node,Van Heerden's Apteek,pharmacy,pharmacy,,,,,,-25.4793078,30.9694226
7366013203,node,Lancet,,laboratory,Mbombela,Madiba Drive,1201,,,-25.4793225,30.9693698
7366836364,node,Rosepark Pharmacy,pharmacy,,,,,,,-29.1480635,26.1786175
7366973393,node,Generaal De Wet Pharmacy,pharmacy,,,Barry Richter Road,,,,-29.1533027,26.1943567
7397515195,node,,pharmacy,pharmacy,,,,,https://www.netcare.co.za/Netcare-Pharmacies,-25.7174433,28.1535867
7405266379,node,Carewell Medical Centre,clinic,clinic,,,,,,-34.3757748,21.4040967
7417427675,node,Glen Earle Clinic,hospital,hospital,"Newlands East, Durban",John Dory Drive,4037,+27 31 577 7503,www.kznhealth.gov.za/ethekwini.htm,-29.7802313,30.9791672
7424910569,node,,dentist,dentist,,,,,,-25.6726957,28.1099694
7433818786,node,Clicks Pharmacy - Kamma Crossing Centre,pharmacy,pharmacy,Port Elizabeth,Verdun Road,6000,,,-33.9700351,25.4933667
7434099285,node,Dis-Chem,pharmacy,pharmacy,Matjhabeng Local Municipality,Buiten Street,9459,,,-27.9778499,26.7357767
7434108485,node,Harmelia Pharmacy,pharmacy,clinic;pharmacy,,Shelton Avenue,1601,,,-26.1401201,28.1882036
7434108486,node,Park Pharmacy,pharmacy,clinic;pharmacy,,Eden Boulevard,1609,,,-26.1460000,28.1554216
7434126985,node,Dis-Chem,pharmacy,pharmacy,Sandton,Chestnut Road,1684,+27105411791,https://www.dischem.co.za,-25.9844730,28.0746228
7434127485,node,Clicks,pharmacy,pharmacy,Pretoria,Freesia Street,0081,,,-25.7657210,28.2982010
7434127785,node,Elizabeth Street Pharmacy,pharmacy,pharmacy,Matjhabeng Local Municipality,Arrarat Road,9460,,,-27.9793565,26.7421496
7434134685,node,Clicks,pharmacy,pharmacy,Matjhabeng Local Municipality,Buiten Street,9459,,,-27.9773430,26.7343980
7434135385,node,Dis-Chem,pharmacy,pharmacy,,Edenvale road,1614,,,-26.1610474,28.1710911
7434137585,node,Sonmed,clinic,clinic;pharmacy,Mbombela,Faurie Street,1212,,,-25.4793943,30.9692869
7434138185,node,Sentrum,pharmacy,pharmacy,Matjhabeng Local Municipality,Buiten Street,9460,,,-27.9806450,26.7415434
7434138186,node,Checkers Dispensary,pharmacy,pharmacy,,Hyperama Link Road,1406,,,-26.1620874,28.1706566
7434171485,node,Murrayfield Pharmacy,pharmacy,clinic;pharmacy,Pretoria,Rossouw Street,0184,,,-25.7560854,28.3068637
7434172285,node,Sonmed,clinic,clinic;pharmacy,Mbombela,Annecke Street,1212,,,-25.4791958,30.9694984
7434172286,node,Arrie Nel Wilgers Pharmacy,pharmacy,pharmacy,Pretoria,Rossouw Street,0184,,,-25.7579800,28.3220563
7434177285,node,Dowerglen Pharmacy,pharmacy,pharmacy,,Elm Road,1609,,,-26.1439100,28.1381482
7434177686,node,Dischem Pharmacy,pharmacy,clinic;pharmacy,Sandton,Queen Street,1620,,,-26.1006195,28.1523263
7434188185,node,Mopani pharmacy,clinic,clinic;pharmacy,Mbombela,Silva Street,1212,,,-25.4718419,30.9676909
7434192485,node,Mopani Pharmacy,clinic,pharmacy,Mbombela,"Wild Fig Street, iLanga Mall",1212,,,-25.4688731,30.9560877
7434199285,node,Pick n Pay Pharmacy,pharmacy,pharmacy,,Stanley Road,1622,,,-26.1180330,28.2805735
7434199286,node,Clicks,pharmacy,pharmacy,Mbombela,"Wild Fig Street, iLanga Mall",1200,,,-25.4697110,30.9560877
7434200585,node,Clicks,pharmacy,pharmacy,Pretoria,Bancor Avenue,0063,,,-25.7854833,28.2813299
7434213986,node,Intercare Glenfair,doctors,doctor;physiotherapist,Pretoria,Alkantrant Road,0081,,,-25.7654215,28.2814318
7434214985,node,Opticross Optometrists,clinic,clinic,Randburg,Rabie Street,2194,+27 11 791 4933,,-26.1052104,27.9769206
7434214988,node,Pick n Pay Pharmacy,pharmacy,pharmacy,,Loam Road,1630,,,-26.0857522,28.2524264
7434236787,node,Dis-Chem Pharmacy Lynnwood Lane,pharmacy,pharmacy,Pretoria,The Highway Street,0050,,,-25.7684216,28.3286977
7434236886,node,Dr TJ Schimdt,doctors,doctor;pharmacy,,Struben Street,1501,,,-26.1569210,28.3323079
7434240286,node,De La Harpe Antoinette L,doctors,clinic;doctor,Pretoria,Elsa Olivier Street,0081,,,-25.7890508,28.2934225
7434304385,node,Dis-Chem,pharmacy,clinic;pharmacy,Pretoria,Pinaster Avenue,0102,,,-25.7778513,28.2571523
7436431714,node,Dr Fred Musoke,doctors,doctor,Pretoria,,,,,-25.6707341,28.1069573
7436431715,node,Karenpark Apotheek,pharmacy,pharmacy,Pretoria,,,,,-25.6711056,28.1069949
7444059366,node,Tileba Apteek,pharmacy,pharmacy,Pretoria,Scoter Avenue,0155,,https://arrienel.co.za/tileba/,-25.6783343,28.1481457
7457350818,node,,dentist,dentist,,,,,,-29.4844376,30.2317966
7457350819,node,,doctors,doctor,,,,,,-29.4843928,30.2317196
7458039086,node,Duff Scott Hospital,hospital,hospital,,,,,,-26.8630855,26.8026293
7459014797,node,Life Anncron Hospital,hospital,hospital,Klerksdorp,Hartley Street,2571,+27 18 468 0000,https://www.lifehealthcare.co.za/,-26.8409416,26.6681219
7459150094,node,Marmed Klerksdorp,hospital,hospital,"Klerksdorp, North West",Andrew Street,2571,,,-26.8394524,26.6685213
7459172732,node,Faber & Du Plessis Orthopaedic Centre,,yes,,,,,,-26.8361566,26.6680189
7464108214,node,,pharmacy,pharmacy,,,,,,-26.8433524,26.7737614
7464108215,node,Nandaline Apteek,pharmacy,pharmacy,,,,,,-26.8433524,26.7737631
7467780954,node,Clicks,pharmacy,pharmacy,,,,,,-26.8356172,26.6781404
7467814840,node,Wilkoppies Pharmacy,pharmacy,pharmacy,,,,,,-26.8378093,26.6771398
7471640843,node,Henie Joubert optometrist,,optometrist,,,,,,-26.8463939,26.6728314
7479117747,node,,dentist,dentist,,,,+27 15 295 7693,https://palm-health-medi-centre.business.site,-23.9087741,29.4560051
7479117750,node,Palm Health Medi Centre,doctors,,,,,+27 15 295 7693,https://palm-health-medi-centre.business.site,-23.9087661,29.4560789
7481690253,node,Samual Walker,pharmacy,pharmacy,,,,,,-26.8397559,26.6770085
7481829242,node,Nu Breath Building,dentist,dentist,,,,,,-26.8364219,26.6785322
7481922492,node,Eunice Bierman audiologist,,audiologist,,,,,,-26.8352802,26.6783825
7481922494,node,Dermaplastic,,yes,,,,,,-26.8351965,26.6787836
7482044165,node,Dr Hennie Scholtze,doctors,doctor,,,,,,-26.8317131,26.6794758
7482044166,node,De JPL Nel,doctors,doctor,,,,,,-26.8312673,26.6793748
7482044167,node,Dr Frans Venter,dentist,dentist,,,,,,-26.8312099,26.6793775
7482044168,node,Anette van Tonder,doctors,doctor,,,,,,-26.8311189,26.6793963
7482055090,node,Ampath wilmed park,,laboratory,,,,,,-26.8328433,26.6782278
7482654510,node,Mintys Chemist,pharmacy,pharmacy,,,,,,-26.8414271,26.6675206
7482740109,node,huis servaas,,alternative,,,,,,-26.8434245,26.6672918
7514770885,node,Living Hope,,centre,,Kommetjie Road,,,,-34.1323547,18.3843493
7526049755,node,Dr Alankar Ranjith,dentist,,,,,+27 39 3111381,,-31.0526347,30.2236073
7526769343,node,Glen Family Pharmacy,pharmacy,,,,,+27 39 3111580,https://glen-family-pharmacy.business.site,-31.0528798,30.2228483
7528071489,node,Dr J Lalloo,doctors,doctor,Strandfontein,Benguela Avenue,7798,,,-34.0717894,18.5491619
7528698995,node,Wavecrest Pharmacy,pharmacy,pharmacy,,,,,,-34.0719681,18.5493190
7537076320,node,Windsor East Clinic,clinic,clinic,Windsor East,Earls Avenue,,,,-26.1225035,27.9758128
7599436848,node,Dis-Chem,pharmacy,pharmacy,,,7708,,,-33.9892764,18.4849605
7599436849,node,Clicks,pharmacy,pharmacy,,,,,,-33.9892230,18.4854111
7610065453,node,Medicross Family Medical Centre,,centre,,,,,,-26.7109965,27.0937833
7616204636,node,Lautz laan pharmacy,pharmacy,pharmacy,,,,,,-26.8366207,26.6556960
7616409703,node,Klerksdorp-Tshepong Hospital,hospital,hospital,"Neserhof, Klerkdorp",John Orr Street,2571,+27 18 406 4600,,-26.8777683,26.6626098
7617639184,node,Moosas Pharmacy,pharmacy,pharmacy,,,,,,-26.8638853,26.6620236
7617668014,node,Oudorp Pharmacy,pharmacy,pharmacy,,,,,,-26.8650198,26.6502747
7617668015,node,Dr M P loubser,dentist,dentist,,,,,,-26.8651052,26.6505046
7621891342,node,SANBS,,blood_donation,,,,,,-26.2753592,28.4550695
7622195202,node,Clicks,pharmacy,pharmacy,,,,,,-26.2748996,28.4550599
7622195203,node,Dischem,pharmacy,pharmacy,,,,,,-26.2753422,28.4535724
7623818650,node,Legae Private Clinic,clinic,clinic,,,,,,-25.5258535,28.0378121
7660111428,node,D. J. Prinsloo,doctors,doctor,,,,,,-25.7102968,28.1365660
7678923893,node,Ngaka,doctors,doctor,Bela-Bela,Potgieter Road,0480,,,-24.8841566,28.3008362
7682081552,node,Ladanna Med,doctors,doctor,Polokwane,Doornkraal Street,0699,,,-23.8791540,29.4422102
7711787738,node,Dr. Moremi Surgery,hospital,hospital,Marble Hall,Dr Moremi Street,0450,+27 71 500 4561,,-25.0330539,29.0897736
7729951651,node,"Menlyn Retail Park, Clicks Pharmacy",clinic,optometrist,Pretoria,"Lois Avenue, Menlyn Retail Park",0161,,,-25.7876763,28.2766306
7745921859,node,Somnium,,physiotherapist,,,,,,-23.6909083,27.7006574
7745921860,node,Somnium,,audiologist,,,,,,-23.6909274,27.7007620
7762379262,node,Phomolong Medical Centre,clinic,medical centre,Tlhabane,Makheni Street,,,,-25.6378992,27.2123690
7773200333,node,dental surgery,dentist,dentist,,,,,,-26.1888591,28.0503213
7794669395,node,,doctors,doctor,,,,,,-26.2369930,27.9289809
7882627289,node,Mokgola clinic,clinic,clinic,"Motswedi,Zeerust",,,,,-25.3288536,26.1231481
7896380488,node,Tower Psychiatric Hospital,hospital,hospital,,,,+27466451122,,-32.7737012,26.6260359
7905889347,node,Vision on site Optometrists,doctors,optometrist,,Jorissen Street,,,,-26.1929404,28.0356449
7952877947,node,Sparksport Pharmacy,pharmacy,pharmacy,,,,,,-29.8505594,30.9995658
8000665085,node,Fleminggebou Surgery,surgery,doctor,Gqeberha,North Union Street,6006,+27 41 585 3686,,-33.9624352,25.6244123
8007661905,node,,clinic,clinic,,,,,,-26.7449097,28.7446253
8007661914,node,,clinic,clinic,,,,,,-26.7626338,28.7761705
8011169825,node,,doctors,doctor,,,,,,-26.6595018,28.5867260
8061837569,node,Cherokee,pharmacy,pharmacy,Pretoria,Francis Baard Street,0126,,,-25.7495445,28.1920304
8067717086,node,Institute of Healthy Aging,,yes,Cape Town,Kloof Road,8060,+27 21 434 2564,https://ihasa.co.za,-33.9195060,18.3864978
8075155331,node,Dis-Chem,pharmacy,pharmacy,Pretoria,Kirkness Street,0002,+27 12 612 0285,,-25.7511445,28.2228563
8116691719,node,,doctors,doctor,,,,,,-26.3671851,28.1263770
8121013937,node,,clinic,clinic,,,,,,-32.9811813,27.6444164
8121013938,node,Needs Camp Clinic,clinic,clinic,"Buffalo City Metropolitan Municipality, Eastern Cape",Need`s Camp,,+27 43 736 9015,https://www.echealth.gov.za/index.php/contact-us,-33.0055465,27.6471884
8228864969,node,M Klopper,,physiotherapist,,,,,,-25.7744203,28.3356797
8231797040,node,Just Physio,,physiotherapist,Pretoria,Glenwood Road,0081,+27 12 361 8387,https://www.justphysio.co.za,-25.7793210,28.2940292
8252442416,node,Antulay’s Pharmacy,pharmacy,pharmacy,,,,,,-26.3243757,27.8582942
8262384547,node,Olen Apteek,pharmacy,pharmacy,,,,,,-26.6954367,27.1122126
8263339015,node,Potgietersrus Pharmacy,pharmacy,pharmacy,Mokopane,Thabo Mbeki Drive,0600,,,-24.1844963,29.0123189
8265887694,node,Nkwalini Clinic,clinic,clinic,,,,,,-28.7260292,31.5250155
8299869917,node,Openways Surgery,doctors,doctor,Cape Town,Belvedere Road,7708,,,-33.9766437,18.4853071
8315384221,node,Mediplace Pharmacy,pharmacy,pharmacy,,,,,,-33.9312911,18.4548487
8320831820,node,Victoria Medi-Place,doctors,doctor,"Woodstock, Cape Town",Victoria Road,7915,,,-33.9295035,18.4504146
8327702230,node,FIRSTCARE MEDICAL CLINIC,clinic,clinic,BELA BELA,Mentz Avenue,0480,,,-24.8849348,28.2845410
8336772629,node,,doctors,doctor,,,,,,-25.7404641,28.1729304
8337004518,node,Dr Faeza Arnold,doctors,doctor,Salt River,Victoria Road,7925,,,-33.9317748,18.4564435
8349308176,node,,pharmacy,pharmacy,,,,,,-25.6697757,28.1127997
8349308177,node,,,psychotherapist,,,,,,-25.6697089,28.1131025
8354575522,node,Clicks,pharmacy,pharmacy,"Observatory, Cape Town",Main Road,7925,,,-33.9371071,18.4625152
