FacilityId,FacilityName,Province,District,SubDistrict,facility_type,ownership,latitude,longitude,address,ideal_clinic_score,ideal_clinic_category,email,contact_person,hprs_status,wbot_teams,momconnect,medicine_stock_mgmt,ccmdd_linked,registered_patients
790733,Halfway House Clinic,Gauteng Province,City of Johannesburg Metropolitan Municipality,Johannesburg A Health sub-District,Clinic,Gov Municipality,-25.9988,28.128619,Market street Halfwayhouse,74,Silver,NONE,,Yes,,,,Yes,
264151,Hands of Compassion Clinic,Gauteng Province,West Rand District Municipality,Mogale City Local Municipality,Clinic,Gov Province,-25.971509,27.913767,Krugersdorp,63,Not achieved,NONE,,Yes,,,,Yes,
353315,Heidelberg Clinic,Gauteng Province,Sedibeng District Municipality,Lesedi Local Municipality,Clinic,Gov Province,-26.5038,28.3519,50 Ueckermann street Heidelberg,83,Gold,None,,Yes,,,,Yes,
512851,Helderkruin Clinic,Gauteng Province,City of Johannesburg Metropolitan Municipality,Johannesburg C Health sub-District,Clinic,Gov Municipality,-26.1374,27.869236,Pheasant street RoodepoortHelderkruin,59,Not achieved,peppym@joburg.org.za,,Yes,,,,Yes,
961351,Hercules Clinic,Gauteng Province,City of Tshwane Metropolitan Municipality,Tshwane 3 Health sub-District,Clinic,Gov Municipality,-25.712,28.1477,"Cnr Taljaard and Ribbon Streets, Hercules",90,Platinum,deliam@tshwane.gov.za,,No,,,,Yes,
754560,Hikhensile Clinic,Gauteng Province,City of Johannesburg Metropolitan Municipality,Johannesburg A Health sub-District,Clinic,Gov Municipality,-25.9927,28.2041,8786 Koko street Ivory park,77,Silver,gloriam@joburg.org.za,,No,,,,Yes,
652342,Hillbrow CHC,Gauteng Province,City of Johannesburg Metropolitan Municipality,Johannesburg F Health sub-District,Community Health Centre,Gov Province,-26.193,28.0458,Klein and Smit Street Braamfontein,67,Not achieved,mary.kekana@gauteng.gov.za,,Yes,,,,Yes,
124124,Holani Clinic,Gauteng Province,City of Tshwane Metropolitan Municipality,Tshwane 6 Health sub-District,Clinic,Gov Province,-25.70436,28.37559,19600 Tlou street Mamelodi East,89,Gold,,,Yes,,,,Yes,
582342,Harry Gwala (Sasolburg) Clinic,Free State Province,Fezile Dabi District Municipality,Metsimaholo Local Municipality,Clinic,Gov Province,-26.85,27.879,11176 Joe Modise Street,85,Silver,NONE,,Yes,,,,Yes,
269833,Heidedal CHC,Free State Province,Mangaung Metropolitan Municipality,Bloemfontein Health sub-District,Community Health Centre,Gov Province,-29.1389,26.2456,Drbeicher road 9306,60,Not achieved,QHAJANGMN@FSHEALTH.GOV.ZA,,Yes,,,,Yes,
381351,Hackney Clinic,Eastern Cape Province,Chris Hani District Municipality,Enoch Mgijima Local Municipality,Clinic,Gov Province,-32.31443,26.64518,Hackney Clinic Hackney Village Whittlesea,86,Silver,NONE,,Yes,,,,Yes,
828942,Hamburg Clinic,Eastern Cape Province,Amathole District Municipality,Ngqushwa Local Municipality,Clinic,Gov Province,-33.2906,27.4732,Hamburg near Theasea Location Hamburg,79,Not achieved,,,Yes,,,,No,
416306,Haytor Clinic,Eastern Cape Province,Chris Hani District Municipality,Enoch Mgijima Local Municipality,Clinic,Gov Province,-32.29422,26.7705,Rural Village Whittlesea,83,Not achieved,NONE,Sr Thomas,Yes,,,,No,
741851,Healdtown Clinic,Eastern Cape Province,Amathole District Municipality,Raymond Mhlaba Local Municipality,Clinic,Gov Province,-32.7316,26.7015,Healdtown,84,Gold,NONE,N.D. Sigila,Yes,,,,Yes,
845242,Hebe-Hebe Clinic,Eastern Cape Province,Amathole District Municipality,Mnquma Local Municipality,Clinic,Gov Province,-32.2361,27.8303,Butterworth,84,Silver,NONE,Mrs C.S. Cwabe,Yes,,,,Yes,
673533,Helenvale Clinic,Eastern Cape Province,Nelson Mandela Bay Municipality,Nelson Mandela C Health sub-District,Clinic,Gov Province,-33.91137,25.55133,90 Gail and Kobus road Galvendale,80,Silver,helenvaleclinicschn@mandelametro.gov.za,,Yes,,,,Yes,
613151,Herschel Clinic,Eastern Cape Province,Joe Gqabi District Municipality,Senqu Local Municipality,Clinic,Gov Province,-30.6147,27.16305,HERCHEL STERKSPRUIT,86,Gold,NONE,,Yes,,,,Yes,
763424,High Street Clinic,Eastern Cape Province,Chris Hani District Municipality,Inxuba Yethemba Local Municipality,Clinic,Gov Province,-32.16841,25.61612,33 Beeren Street Cradock Cradock,75,Not achieved,NONE,,Yes,,,,Yes,
568406,Highview Clinic,Eastern Cape Province,Amathole District Municipality,Mnquma Local Municipality,Clinic,Gov Province,-32.435,27.9472,NGQUTU A/A BUTTERWORTH,59,Not achieved,NONE,B.B. KUSE,Yes,,,,No,
334933,Hillside Clinic (Nkonkobe),Eastern Cape Province,Amathole District Municipality,Raymond Mhlaba Local Municipality,Clinic,Gov Province,-32.7523,26.6398,Hillside location Fort Beaufort,72,Not achieved,NONE,,Yes,,,,Yes,
213106,Hillside Clinic (Senqu),Eastern Cape Province,Joe Gqabi District Municipality,Senqu Local Municipality,Clinic,Gov Province,-30.56103,27.56429,HILLSIDE VILLAGE STERKSPRUIT,86,Silver,,,Yes,,,,Yes,
283824,Hilton Clinic,Eastern Cape Province,Joe Gqabi District Municipality,Walter Sisulu Local Municipality,Clinic,Gov Province,-30.69718,26.70191,MARCOUE STREET ALIWAL NORTH,89,Silver,,,Yes,,,,No,
747351,Hlabatshane Clinic,Eastern Cape Province,Oliver Tambo District Municipality,King Sabata Dalindyebo Local Municipality,Clinic,Gov Province,-31.74491,28.85659,HLABATSHANE A/A,57,Not achieved,NONE,MCITYKALI,Yes,,,,Yes,
122360,Hlala Uphilile Clinic,Eastern Cape Province,Chris Hani District Municipality,Emalahleni Local Municipality,Clinic,Gov Province,-31.38104,27.03673,Sinako Township Dordrecht,33,Not achieved,NONE,,Yes,,,,Yes,
682242,Hlamandana Clinic,Eastern Cape Province,Alfred Nzo District Municipality,Mbizana Local Municipality,Clinic,Gov Province,-30.8176,29.7207,LUDEKA MISSION NEXT TO METHODIST CHURCH BIZANA,83,Silver,NONE,,Yes,,,,Yes,
522824,Hlangalane Clinic,Eastern Cape Province,Joe Gqabi District Municipality,Elundini Local Municipality,Clinic,Gov Province,-30.95862,28.55036,RAMATEE LOC MT FLETCHER,62,Not achieved,NONE,,Yes,,,,Yes,
554460,Hlankomo Clinic,Eastern Cape Province,Joe Gqabi District Municipality,Elundini Local Municipality,Clinic,Gov Province,-30.93036,28.41911,MCAMBALALA LOCATION MOUNT FLETCHER,76,Silver,NONE,,Yes,,,,Yes,
682851,Hlomendlini Clinic,Eastern Cape Province,Joe Gqabi District Municipality,Senqu Local Municipality,Clinic,Gov Province,-30.58585,27.26319,HLOMENDLINI CLINIC STERKSPRUIT,92,Silver,,,Yes,,,,No,
227551,Hobeni Clinic,Eastern Cape Province,Amathole District Municipality,Mbhashe Local Municipality,Clinic,Gov Province,-32.184,28.8788,Hobeni Clinic Elliotdale,83,Silver,NONE,,Yes,,,,Yes,
135624,Hofmeyer Clinic,Eastern Cape Province,Chris Hani District Municipality,Enoch Mgijima Local Municipality,Clinic,Gov Province,-31.65586,25.80392,32 School Street Hofmeyer,76,Silver,NONE,,Yes,,,,Yes,
326760,Holy Cross Gateway Clinic,Eastern Cape Province,Oliver Tambo District Municipality,Ingquza Hill Local Municipality,Clinic,Gov Province,-31.08129,29.49535,TANENI LOCATION LUSIKISIKI HOLY CROSS,68,Not achieved,,,Yes,,,,Yes,
853151,Horseshoe Clinic,Eastern Cape Province,Sarah Baartman District Municipality,Dr Beyers Naud̩ Local Municipality,Clinic,Gov Province,-32.24805,24.5342,North Street Graaf Reinet,84,Gold,NONE,,Yes,,,,Yes,
432333,Horton Clinic,Eastern Cape Province,Amathole District Municipality,Ngqushwa Local Municipality,Clinic,Gov Province,-33.1123,27.0216,Horton Location Peddie,65,Not achieved,,,Yes,,,,Yes,
233760,Hukuwa Clinic,Eastern Cape Province,Chris Hani District Municipality,Enoch Mgijima Local Municipality,Clinic,Gov Province,-32.15547,26.64697,Hukuwa Village Whittlesea,95,Platinum,NONE,,Yes,,,,Yes,
483224,Humansdorp Clinic,Eastern Cape Province,Sarah Baartman District Municipality,Kouga Local Municipality,Clinic,Gov Province,-34.03224,24.76844,Corner Park and kobese Street Humansdorp,56,Not achieved,NONE,,Yes,,,,Yes,
296451,Heilbron Clinic,Free State Province,Fezile Dabi District Municipality,Ngwathe Local Municipality,Clinic,Gov Province,-27.292,27.9679,P.O BOX 45 heilbron,91,Platinum,NONE,,Yes,,,,No,
409842,Hennenman Clinic,Free State Province,Lejweleputswa District Municipality,Matjhabeng Local Municipality,Clinic,Gov Province,-27.9724,27.01997,4 plein street hennenman,71,Not achieved,,,Yes,,,,Yes,
463315,Hill Street Clinic,Free State Province,Fezile Dabi District Municipality,Moqhaka Local Municipality,Clinic,Gov Province,-27.663,27.24,hill street kroonstad,73,Not achieved,,,Yes,,,,Yes,
991251,Hlohlolwane Clinic,Free State Province,Thabo Mofutsanyana District Municipality,Setsoto Local Municipality,Clinic,Gov Province,-28.91193,27.55222,734 hlohlolwane clocolan c36c63an,73,Silver,,,Yes,,,,Yes,
427633,Hobhouse Clinic,Free State Province,Thabo Mofutsanyana District Municipality,Mantsopa Local Municipality,Clinic,Gov Province,-29.52143,27.14745,Muller Street Hobhouse,87,Gold,,,Yes,,,,Yes,
167442,Haakdoringlaagte Clinic,Mpumalanga Province,Nkangala District Municipality,Dr JS Moroka Local Municipality,Clinic,Gov Province,-24.9693,28.8703,Ga-Maria Mmametlhake Community Hospital,68,Not achieved,,,Yes,,,,Yes,
113533,Harmony Hill Clinic,Mpumalanga Province,Ehlanzeni District Municipality,Thaba Chweu Local Municipality,Clinic,Gov Province,-25.0999,30.7897,Berg Street Sabie,82,Not achieved,NONE,Lydenburg gateway clinic,Yes,,,,Yes,
257433,Hartebeeskop Clinic,Mpumalanga Province,Gert Sibande District Municipality,Chief Albert Luthuli Local Municipality,Clinic,Gov Province,-26.1689,30.9018,Stand no.17 Hartebeeskop Elukwatini,86,Gold,,,Yes,,,,Yes,
738006,Hazyview Clinic,Mpumalanga Province,Ehlanzeni District Municipality,City of Mbombela Local Municipality,Clinic,Gov Province,-25.044,31.1267,Stand 1127 Tarental Street Hazyview,67,Not achieved,NONE,,Yes,,,,Yes,
704533,Hendrina Clinic,Mpumalanga Province,Nkangala District Municipality,Steve Tshwete Local Municipality,Clinic,Gov Province,-26.1607,29.7158,38 Manton Street Hendrina Hendrina,65,Not achieved,,,Yes,,,,Yes,
129733,Hlalanikahle Clinic,Mpumalanga Province,Nkangala District Municipality,Emalahleni Local Municipality,Clinic,Gov Province,-25.8467,29.1238,Hlalanikahle Ext 3 Witbank,75,Silver,,,Yes,,,,Yes,
864460,Hluvukani Clinic,Mpumalanga Province,Ehlanzeni District Municipality,Bushbuckridge Local Municipality,Clinic,Gov Province,-24.6478,31.3481,Bushbuckridge,69,Not achieved,,G.R Sekgobelo,Yes,,,,Yes,
153615,Hoopstad Clinic,Free State Province,Lejweleputswa District Municipality,Tswelopele Local Municipality,Clinic,Gov Province,-27.8324,25.9147,prince george road p/bagx1 9479,75,Not achieved,None,,Yes,,,,Yes,
131224,Hope CHC,Free State Province,Lejweleputswa District Municipality,Matjhabeng Local Municipality,Community Health Centre,Gov Province,-28.0817,27.144,8 scholtz street ventersburg,77,Silver,dpreezm@fshealth.gov.za,,Yes,,,,Yes,
278542,Hartbeespoort Clinic,North West Province,Bojanala Platinum District Municipality,Madibeng Local Municipality,Clinic,Gov Province,-25.7276,27.878322,non given Hartebeespoort,52,Not achieved,,non given,No,,,,Yes,
438742,Hartebeesfontein Clinic,North West Province,Bojanala Platinum District Municipality,Rustenburg Local Municipality,Clinic,Gov Province,-25.436,27.5109,993 Main Street Lethabong Rustenburg,48,Not achieved,,,Yes,,,,Yes,
231133,Hebron Clinic,North West Province,Bojanala Platinum District Municipality,Madibeng Local Municipality,Clinic,Gov Province,-25.5506,28.0164,Brits,54,Not achieved,,M.H Letlape,Yes,,,,Yes,
518506,Hoekfontein (Mmakau) Clinic,North West Province,Bojanala Platinum District Municipality,Madibeng Local Municipality,Clinic,Gov Province,-25.617247,27.944099,gven Mmakau,70,Not achieved,,C. Mogapi,Yes,,,,Yes,
855342,Huhudi CHC,North West Province,Dr Ruth Segomotsi Mompati District Municipality,Naledi Local Municipality,Community Health Centre,Gov Province,-26.974412,24.73941,"2659 Mosiapoa Street, Huhudi",93,Gold,NONE,,Yes,,,,Yes,
990751,Haarlem Clinic,Western Cape Province,Eden District Municipality,George Local Municipality,Clinic,Gov Province,-33.7344,23.33389,Bergstraat Haarlem,0,0,,,No,,,,No,
211933,Hanna Coetzee Clinic,Western Cape Province,West Coast District Municipality,Saldanha Bay Local Municipality,Clinic,Gov Province,-32.9161,18.01028,Kooitjieskloof street Vredenburg,88,Silver,s.coraizin@pgwc.gov.za,,No,,,,No,
528251,Hanover Park CHC,Western Cape Province,City of Cape Town Metropolitan Municipality,Klipfontein Health sub-District,Community Health Centre,Gov Province,-33.9946,18.52644,CNR Hanlyn Walk+Hanover Park Avenue Hanover Park,91,Gold,,,No,,,,No,
128624,Hanover Park Clinic,Western Cape Province,City of Cape Town Metropolitan Municipality,Klipfontein Health sub-District,Clinic,Gov Municipality,-33.9938,18.5275,Kuil Road,89,Gold,,Sr.C.Makan,No,,,,No,
108424,Happy Valley Clinic,Western Cape Province,Cape Winelands District Municipality,Langeberg Local Municipality,Clinic,Gov Province,-33.9362,20.077249,Sltanalaan Bonnievole,63,Not achieved,NONE,,No,,,,No,
693142,Harmonie Clinic,Western Cape Province,City of Cape Town Metropolitan Municipality,Cape Town Northern Health sub-District,Clinic,Gov Municipality,-33.851,18.71209,Frans Conradie Kraaifontein,87,Silver,harmonieclinic@capetown.gov.za,,No,,,,No,
386460,Hawston Clinic,Western Cape Province,Overberg District Municipality,Overstrand Local Municipality,Clinic,Gov Province,-34.3403,19.0295,79 George Viljoen straat Hawston,88,Gold,,,No,,,,No,
261424,Heidelberg Clinic,Western Cape Province,Eden District Municipality,Hessequa Local Municipality,Clinic,Gov Province,-34.1022,20.96278,Hospital Street,84,Gold,logordan@pgwc.gov.za,,No,,,,No,
338651,Heideveld Clinic,Western Cape Province,City of Cape Town Metropolitan Municipality,Klipfontein Health sub-District,Clinic,Gov Municipality,-33.968,18.55143,Heideveld Road Heideveld,69,Not achieved,capetown@heideveld.gov.za,,No,,,,No,
441813,Hillside Clinic,Western Cape Province,Central Karoo District Municipality,Beaufort West Local Municipality,Clinic,Gov Province,-32.351461,22.571966,"Plein Street,Hillside,Beaufort west,6970",92,Gold,,Sr J Rossouw,No,,,,No,
943815,Hornlee Clinic,Western Cape Province,Eden District Municipality,Knysna Local Municipality,Clinic,Gov Province,-34.0486,23.09778,Chapel street Knysna,0,0,NONE,,No,,,,No,
177842,Hout Bay Main Road Clinic,Western Cape Province,City of Cape Town Metropolitan Municipality,Cape Town Southern Health sub-District,Clinic,Gov Municipality,-34.0295,18.35729,Main Road Hout Bay Hout Bay,77,Not achieved,HoutbaymainroadClinic@capetown.gov.za,,No,,,,No,
438515,Huis McCrone Clinic,Western Cape Province,Cape Winelands District Municipality,Drakenstein Local Municipality,Clinic,Gov Province,-33.6393,18.99835,Schwartz Sheet Wellington,77,Silver,,,No,,,,No,
747424,Halambu Clinic,KwaZulu-Natal Province,King Cetshwayo District Municipality,Nkandla Local Municipality,Clinic,Gov Province,-28.7733,31.1048,halambu area Nkandla,70,Not achieved,NONE,,Yes,,,,Yes,
827024,Halley Stott Clinic,KwaZulu-Natal Province,eThekwini Metropolitan Municipality,eThekwini Metropolitan Municipality Sub,Clinic,Gov Province,-29.7388,30.7364,Zulu reserve road Bothas Hill,81,Gold,halleystott.clinic@kznhealth.gov.za,,Yes,,,,Yes,
782542,Hambanathi Clinic,KwaZulu-Natal Province,eThekwini Metropolitan Municipality,eThekwini Metropolitan Municipality Sub,Clinic,Gov Municipality,-29.5587,31.1196,361 thandukwazi road tongaat,83,Silver,NONE,,Yes,,,,Yes,
682751,Harding Clinic,KwaZulu-Natal Province,Ugu District Municipality,Umuziwabantu Local Municipality,Clinic,Gov Province,-30.5749,29.8831,Field street Harding,80,Not achieved,,,Yes,,,,Yes,
805306,Hartland Clinic,KwaZulu-Natal Province,Zululand District Municipality,eDumbe Local Municipality,Clinic,Gov Province,-27.426151,31.046216,Paulpietersburg,81,Gold,NONE,0,Yes,,,,Yes,
527324,Hlabisa Gateway Clinic,KwaZulu-Natal Province,Umkhanyakude District Municipality,Big 5 Hlabisa Local Municipality,Clinic,Gov Province,-28.14351,31.87883,"60 Saunder Street, Hlabisa, 3937",72,Not achieved,NONE,D.L.L. Zungu,Yes,,,,Yes,
951542,Hlathi Dam Clinic,KwaZulu-Natal Province,Umzinyathi District Municipality,Nquthu Local Municipality,Clinic,Gov Province,-28.23758,30.5434,Nqutu-Dundee Road 3135,87,Gold,,,Yes,,,,Yes,
359924,Hlengimpilo Clinic,KwaZulu-Natal Province,Zululand District Municipality,Nongoma Local Municipality,Clinic,Gov Province,-28.112,31.672267,Sgubudu 3950,87,Gold,NONE,,Yes,,,,Yes,
993160,Hlengisizwe CHC,KwaZulu-Natal Province,eThekwini Metropolitan Municipality,eThekwini Metropolitan Municipality Sub,Community Health Centre,Gov Province,-29.8229,30.6547,Unit 6 Sibisi Rd Mpumalanga T/Ship Hammarsdale,79,Silver,NONE,,Yes,,,,Yes,
641615,Hlobane Clinic,KwaZulu-Natal Province,Zululand District Municipality,AbaQulusi Local Municipality,Clinic,Gov Province,-27.720218,31.00125,Thuthukani Area Hlobane Hlobane,78,Silver,NONE,,Yes,,,,Yes,
318615,Hlokozi Clinic,KwaZulu-Natal Province,Harry Gwala District Municipality,Ubuhlebezwe Local Municipality,Clinic,Gov Province,-30.36115,30.29386,RURAL HIGH FLATS,77,Not achieved,,S.C CHAMANE,Yes,,,,Yes,
207424,Hlomendlini Clinic,KwaZulu-Natal Province,iLembe District Municipality,Mandeni Local Municipality,Clinic,Gov Province,-29.1859,31.3969,Nyoni,83,Silver,None,B.G. Makhanya,Yes,,,,Yes,
983342,Hluhluwe Clinic,KwaZulu-Natal Province,Umkhanyakude District Municipality,Big 5 Hlabisa Local Municipality,Clinic,Gov Province,-28.02295,32.27042,Hluhluwe main Road P.O Hluhluwe 3960,90,Gold,,,Yes,,,,Yes,
810306,Howick Clinic,KwaZulu-Natal Province,uMgungundlovu District Municipality,uMngeni Local Municipality,Clinic,Gov Province,-29.48696,30.23167,24 Morning Street Howick,84,Gold,umngeni@telkomsa.net,,Yes,,,,Yes,
771751,Hani Park Clinic,Free State Province,Lejweleputswa District Municipality,Matjhabeng Local Municipality,Clinic,Gov Province,-27.9872,26.8236,no street name welkom,75,Silver,NONE,b.plaatjies,Yes,,,,Yes,
398406,Harrismith Clinic,Free State Province,Thabo Mofutsanyana District Municipality,Maluti-a-Phofung Local Municipality,Clinic,Gov Province,-28.27262,29.12667,59 a warden street harrismith,71,Not achieved,NONE,,Yes,,,,Yes,
318151,Harry Gwala (Botshabelo) Clinic,Free State Province,Mangaung Metropolitan Municipality,Botshabelo Health sub-District,Clinic,Gov Province,-29.2877,26.7119,1961 Section N Botshabelo Botshabelo,80,Silver,NONE,,Yes,,,,Yes,
271460,Hanover Clinic,Northern Cape Province,Pixley ka Seme District Municipality,Emthanjeni Local Municipality,Clinic,Gov Province,-31.06752,24.4474,Mark street Hanover,84,Gold,,,Yes,,,,Yes,
454351,Heuningvlei Clinic,Northern Cape Province,John Taolo Gaetsewe District Municipality,Joe Morolong Local Municipality,Clinic,Gov Province,-26.3051,23.1395,Kuruman,83,Not achieved,None,P. Moses,No,,,,No,
339524,Hondeklipbaai Clinic,Northern Cape Province,Namakwa District Municipality,Kamiesberg Local Municipality,Clinic,Gov Province,-30.319044,17.279038,Sunnyside Street Hondeklipbaai,71,Not achieved,None,,Yes,,,,No,
968706,Hopetown (Wege) CHC,Northern Cape Province,Pixley ka Seme District Municipality,Thembelihle Local Municipality,Community Health Centre,Gov Province,-29.62751,24.08883,Cross street Hopetown 8750,81,Silver,NONE,,Yes,,,,No,
399033,Hopetown Clinic,Northern Cape Province,Pixley ka Seme District Municipality,Thembelihle Local Municipality,Clinic,Gov Province,-29.61701,24.10205,oandblan street Hopetown,92,Silver,,,Yes,,,,Yes,
828824,Ha-mutsha Clinic,Limpopo Province,Vhembe District Municipality,Makhado Local Municipality,Clinic,Gov Province,-23.06417,30.34944,HA MUTSHA MARUNDU THOHOYANDOU,89,Gold,NONE,,Yes,,,,Yes,
